,time_step_counter,season_counter,dap,gdd,gdd_cum,z_root,canopy_cover,canopy_cover_ns,biomass,biomass_ns,harvest_index,harvest_index_adj,yield_
172,172.0,0.0,173.0,14.5,2381.5,1.5000000000000007,0.8398603003352946,0.8398603003352946,1650.1559668958398,1708.4941113640743,0.295306069789923,0.29315477204556156,4.837510963149731
173,173.0,0.0,174.0,16.0,2397.5,1.5000000000000007,0.829116540543706,0.829116540543706,1656.3872190304453,1719.9160166052739,0.3037012484358356,0.30120949008923775,4.98919549634491
174,174.0,0.0,175.0,14.5,2412.0,1.5000000000000007,0.8175527091938024,0.8175527091938024,1662.3614835696721,1731.0655761745297,0.31209642708174823,0.3092523502387545,5.140891957403038
175,175.0,0.0,176.0,12.0,2424.0,1.5000000000000007,0.805106210195034,0.805106210195034,1667.7974640724926,1741.2605226103256,0.3204916057276608,0.31729441642068384,5.29182823070778
176,176.0,0.0,177.0,12.5,2436.5,1.5000000000000007,0.7917096694950838,0.7917096694950838,1672.9511187955663,1751.3179593637635,0.3288867843735734,0.32530590449490365,5.442208768755527
177,177.0,0.0,178.0,14.0,2450.5,1.5000000000000007,0.7772905703778802,0.7772905703778802,1677.6616829159695,1761.5462902636712,0.337281963019486,0.33323185609360995,5.590503164952179
178,178.0,0.0,179.0,16.0,2466.5,1.5000000000000007,0.7617708609238926,0.7617708609238926,1681.8496920277305,1771.4297307475515,0.34567714166539854,0.34109110106029494,5.736639632716566
179,179.0,0.0,180.0,17.0,2483.5,1.5000000000000007,0.7450665315078602,0.7450665315078602,1685.7503629848077,1780.9478407247625,0.35407232031131114,0.34892422040738696,5.881991312059435
180,180.0,0.0,181.0,17.5,2501.0,1.5000000000000007,0.7270871600469062,0.7270871600469062,1689.3509128756116,1790.079299650912,0.36246749895722374,0.3567265202715055,6.026362726676081
181,181.0,0.0,182.0,15.5,2516.5,1.5000000000000007,0.7077354225374245,0.7077354225374245,1693.0428732199132,1798.8019657068971,0.3708626776031363,0.36459094672013903,6.172681039850325
182,182.0,0.0,183.0,14.5,2531.0,1.5000000000000007,0.6867104148570771,0.6867104148570771,1693.0428732199132,1807.0890479140437,0.3792578562490489,0.3660651682693188,6.197640242724185
183,183.0,0.0,184.0,17.0,2548.0,1.5000000000000007,0.6640672469751597,0.6640672469751597,1693.0428732199132,1814.9166777238618,0.3876530348949615,0.36748673904888496,6.221708045495407
184,184.0,0.0,185.0,18.0,2566.0,1.5000000000000007,0.6396813794633045,0.6396813794633045,1693.0428732199132,1822.2605883310287,0.39604821354087405,0.36885843015197506,6.244931363958865
185,185.0,0.0,186.0,14.0,2580.0,1.5000000000000007,0.6134186878908651,0.6134186878908651,1693.0428732199132,1829.0964022013222,0.40444339218678665,0.3701828215618552,6.267353878337378
186,186.0,0.0,187.0,13.5,2593.5,1.5000000000000007,0.5851347251286723,0.5851347251286723,1693.0428732199132,1835.230110978449,0.41283857083269926,0.3714623183476717,6.289016307482721
187,187.0,0.0,188.0,8.5,2602.0,1.5000000000000007,0.5546739268770331,0.5546739268770331,1693.0428732199132,1839.1925290909423,0.42123374947861186,0.3726991652406276,6.309956655656554
188,188.0,0.0,189.0,10.5,2612.5,1.5000000000000007,0.5218687560483066,0.5218687560483066,1693.0428732199132,1843.6913282083353,0.4296289281245244,0.3738954597764373,6.330210435037799
189,189.0,0.0,190.0,10.5,2623.0,1.5000000000000007,0.4865387812980879,0.4865387812980879,1693.0428732199132,1847.6713707053038,0.438024106770437,0.3750531641659306,6.349810866697069
190,190.0,0.0,191.0,11.5,2634.5,1.5000000000000007,0.44848968463683586,0.44848968463683586,1693.0428732199132,1851.3203644887249,0.4464192854163496,0.3761741160351226,6.36878906243065
191,191.0,0.0,192.0,12.0,2646.5,1.5000000000000007,0.407512192663725,0.407512192663725,1693.0428732199132,1854.457839851361,0.45481446406226217,0.37726003815840226,6.3871741895475544
192,192.0,0.0,193.0,12.5,2659.0,1.5000000000000007,0.36338092554440987,0.36338092554440987,1693.0428732199132,1857.049905272066,0.4632096427081748,0.37831254729327335,6.404993620445478
193,193.0,0.0,194.0,11.5,2670.5,1.5000000000000007,0.3158531574019785,0.3158531574019785,1693.0428732199132,1858.9905049042954,0.4716048213540874,0.37933316221193625,6.42227306858892
194,194.0,0.0,195.0,11.5,2682.0,1.5000000000000007,0.2646674813031369,0.2646674813031369,1693.0428732199132,1860.391301930595,0.48,0.38032331101362415,6.439036712310169
195,195.0,0.0,196.0,15.5,2697.5,1.5000000000000007,0.20954237149692934,0.20954237149692934,1693.0428732199132,1861.3741373622975,0.48,0.38032331101362415,6.439036712310169
196,196.0,0.0,197.0,15.0,2712.5,1.5000000000000007,0.15017463499817804,0.15017463499817804,1693.0428732199132,1861.8957645947053,0.48,0.38032331101362415,6.439036712310169
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
